id,length,positivity,negativity,pubdate_day,pubdate_month,pubdate_year,pubdate_dayofweek,pubdate_weeknr
569f5e2a2d0059663a7ec824,3920,3,-4,6,10,2014,0,40
569f5e2b2d0059663a7ec8a1,1252,3,-3,9,10,2014,3,40
569f5e2b2d0059663a7ecb81,1391,3,-2,30,10,2014,3,43
569f5e2b2d0059663a7ecb8e,2729,3,-4,30,10,2014,3,43
569f5e302d0059663a7ed9cf,4419,3,-3,3,10,2014,4,39
569f5e332d0059663a7edde1,540,1,-3,7,10,2014,1,40
569f5e332d0059663a7eddfa,3416,2,-3,7,10,2014,1,40
569f5e342d0059663a7edf40,466,1,-1,8,10,2014,2,40
569f5e342d0059663a7ee0b3,164,1,-1,9,10,2014,3,40
569f5e342d0059663a7ee0c9,1069,3,-3,9,10,2014,3,40
569f5e342d0059663a7ee104,644,1,-3,9,10,2014,3,40
569f5e352d0059663a7ee1ba,794,1,-3,9,10,2014,3,40
569f5e352d0059663a7ee1bd,791,1,-3,9,10,2014,3,40
569f5e362d0059663a7ee6a3,2275,4,-3,14,10,2014,1,41
569f5e372d0059663a7ee81e,2767,3,-3,15,10,2014,2,41
569f5e372d0059663a7ee9c9,1405,3,-4,16,10,2014,3,41
569f5e382d0059663a7eeec7,5198,3,-4,20,10,2014,0,42
569f5e392d0059663a7ef06a,515,1,-3,21,10,2014,1,42
569f5e392d0059663a7ef0ff,768,1,-1,22,10,2014,2,42
569f5e3b2d0059663a7ef81d,903,3,-2,27,10,2014,0,43
569f5e3b2d0059663a7ef866,2293,3,-4,28,10,2014,1,43
569f5e3b2d0059663a7ef887,1302,3,-3,28,10,2014,1,43
569f5e3c2d0059663a7efa68,674,2,-1,29,10,2014,2,43
569f5e3c2d0059663a7efb56,713,4,-2,30,10,2014,3,43
569f5e3c2d0059663a7efb57,1175,3,-1,30,10,2014,3,43
569f5e3c2d0059663a7efb5b,462,2,-1,30,10,2014,3,43
569f5e3c2d0059663a7efb83,3477,4,-3,30,10,2014,3,43
569f5e3c2d0059663a7efb91,244,2,-1,30,10,2014,3,43
569f5e3e2d0059663a7f01b3,796,1,-2,7,10,2014,1,40
569f5e3e2d0059663a7f03d1,1029,2,-3,10,10,2014,4,40
569f5e402d0059663a7f0837,5950,3,-4,17,10,2014,4,41
569f5e422d0059663a7f1034,4327,2,-3,31,10,2014,4,43
569f5e422d0059663a7f10bd,4547,2,-3,31,10,2014,4,43
569f5e432d0059663a7f13dc,2860,3,-4,19,11,2014,2,46
569f5e442d0059663a7f1559,3891,3,-4,29,11,2014,5,47
569f5e512d0059663a7f361b,4893,4,-3,4,11,2014,1,44
569f5e532d0059663a7f3a3e,4140,3,-3,7,11,2014,4,44
569f5e542d0059663a7f3f6b,1427,3,-3,12,11,2014,2,45
569f5e542d0059663a7f4041,3388,4,-3,13,11,2014,3,45
569f5e572d0059663a7f46a6,1241,1,-3,18,11,2014,1,46
569f5e582d0059663a7f4763,4525,2,-3,19,11,2014,2,46
569f5e582d0059663a7f4822,736,1,-1,19,11,2014,2,46
569f5e582d0059663a7f4893,2693,3,-3,20,11,2014,3,46
569f5e582d0059663a7f48dc,771,1,-1,20,11,2014,3,46
569f5e592d0059663a7f4d5e,403,1,-1,24,11,2014,0,47
569f5e5a2d0059663a7f4eb7,2632,3,-3,25,11,2014,1,47
569f5e5b2d0059663a7f510e,978,2,-3,26,11,2014,2,47
569f5e5b2d0059663a7f5161,2530,3,-3,27,11,2014,3,47
569f5e5b2d0059663a7f524a,428,1,-3,27,11,2014,3,47
569f5e5b2d0059663a7f5332,3551,3,-3,28,11,2014,4,47
569f5e5c2d0059663a7f5583,802,2,-2,1,12,2014,0,48
569f5e5d2d0059663a7f5877,5059,4,-4,5,11,2014,2,44
569f5e5d2d0059663a7f598f,998,1,-3,7,11,2014,4,44
569f5e5f2d0059663a7f600a,3060,1,-3,18,11,2014,1,46
569f5e5f2d0059663a7f6090,1234,1,-3,18,11,2014,1,46
569f5e5f2d0059663a7f6131,5687,2,-3,19,11,2014,2,46
569f5e5f2d0059663a7f6195,881,1,-3,20,11,2014,3,46
569f5e602d0059663a7f630a,822,1,-2,22,11,2014,5,46
569f5e602d0059663a7f651f,3237,3,-3,25,11,2014,1,47
569f5e612d0059663a7f6617,1380,1,-3,27,11,2014,3,47
569f5e612d0059663a7f6683,2898,3,-3,27,11,2014,3,47
569f5e612d0059663a7f6771,5467,3,-3,29,11,2014,5,47
569f5e612d0059663a7f685a,569,1,-1,1,12,2014,0,48
569f5e622d0059663a7f6921,1306,1,-3,3,12,2014,2,48
569f5e622d0059663a7f694b,2433,2,-4,4,12,2014,3,48
569f5e622d0059663a7f6b71,2988,4,-3,17,12,2014,2,50
569f5e6c2d0059663a7f89f2,3335,4,-3,1,12,2014,0,48
569f5e6d2d0059663a7f8aab,2050,3,-3,2,12,2014,1,48
569f5e6d2d0059663a7f8b10,907,2,-3,2,12,2014,1,48
569f5e6d2d0059663a7f8cad,551,1,-3,3,12,2014,2,48
569f5e6d2d0059663a7f8d15,828,1,-1,4,12,2014,3,48
569f5e6e2d0059663a7f90dd,4658,3,-4,8,12,2014,0,49
569f5e6f2d0059663a7f9339,2766,3,-4,10,12,2014,2,49
569f5e6f2d0059663a7f93e1,6202,4,-3,10,12,2014,2,49
569f5e6f2d0059663a7f94bc,559,2,-1,11,12,2014,3,49
569f5e702d0059663a7f9887,697,1,-1,14,12,2014,6,50
569f5e712d0059663a7f990b,709,1,-3,15,12,2014,0,50
569f5e712d0059663a7f9be6,8240,4,-3,17,12,2014,2,50
569f5e722d0059663a7f9c92,439,1,-3,18,12,2014,3,50
569f5e722d0059663a7f9cab,193,1,-3,18,12,2014,3,50
569f5e722d0059663a7f9cae,2327,4,-3,18,12,2014,3,50
569f5e722d0059663a7f9cbd,672,2,-3,18,12,2014,3,50
569f5e722d0059663a7f9cc4,768,3,-3,18,12,2014,3,50
569f5e722d0059663a7f9d54,2943,3,-3,18,12,2014,3,50
569f5e722d0059663a7f9d58,2083,2,-2,18,12,2014,3,50
569f5e722d0059663a7f9e77,5619,3,-4,19,12,2014,4,50
569f5e722d0059663a7f9f67,1235,2,-3,20,12,2014,5,50
569f5e732d0059663a7fa0bc,5370,3,-3,22,12,2014,0,51
569f5e732d0059663a7fa0ea,2425,3,-3,22,12,2014,0,51
569f5e732d0059663a7fa19c,244,1,-2,22,12,2014,0,51
569f5e742d0059663a7fa380,3159,3,-3,24,12,2014,2,51
569f5e752d0059663a7fa7de,3432,4,-3,30,12,2014,1,52
569f5e762d0059663a7faa83,799,1,-3,2,12,2014,1,48
569f5e762d0059663a7fabe5,1355,1,-3,3,12,2014,2,48
569f5e762d0059663a7fabed,3457,2,-3,3,12,2014,2,48
569f5e782d0059663a7fb18d,4037,2,-3,12,12,2014,4,49
569f5e782d0059663a7fb1e2,4766,2,-3,13,12,2014,5,49
569f6e482d00596a2db9104c,1512,1,-2,1,2,2015,6,5
569f6e792d00596a2db9109c,651,3,-2,2,2,2015,0,5
569f6f742d00596a2db91234,1353,1,-3,4,2,2015,2,5
569f704a2d00596a2db91399,2210,2,-3,6,2,2015,4,5
569f716c2d00596a2db9156a,9314,3,-4,10,2,2015,1,6
569f73102d00596a2db917e5,528,1,-2,14,2,2015,5,6
569f74a12d00596a2db91a53,5181,3,-3,18,2,2015,2,7
569f76db2d00596a2db91d96,903,1,-2,24,2,2015,1,8
569f787b2d00596a2db92021,4543,3,-4,28,2,2015,5,8
569f79a62d00596a2db92203,5104,3,-3,3,3,2015,1,9
569f79f22d00596a2db92278,3087,3,-4,4,3,2015,2,9
569f7d5f2d00596a2db92733,6312,3,-4,12,3,2015,3,10
569f7d6c2d00596a2db92745,3537,3,-3,12,3,2015,3,10
569f7e342d00596a2db92872,1810,2,-3,14,3,2015,5,10
569f7ed92d00596a2db92965,5938,2,-4,16,3,2015,0,11
569f81892d00596a2db92d4e,1079,1,-2,22,3,2015,6,12
569f82232d00596a2db92e24,3476,3,-3,24,3,2015,1,12
569f822f2d00596a2db92e33,3476,3,-3,24,3,2015,1,12
569f828d2d00596a2db92eb7,338,2,-1,25,3,2015,2,12
569f82c82d00596a2db92f0f,5516,3,-4,25,3,2015,2,12
569f85b02d00596a2db932e1,744,2,-2,1,4,2015,2,13
569f862e2d00596a2db933ad,4858,4,-4,2,4,2015,3,13
569f86452d00596a2db933ca,2085,2,-3,2,4,2015,3,13
569f86a12d00596a2db93443,2076,2,-3,2,4,2015,3,13
569f87c72d00596a2db935d8,1210,1,-3,6,4,2015,0,14
569f88542d00596a2db93693,737,3,-2,7,4,2015,1,14
569f8a372d00596a2db936bf,2667,3,-2,8,4,2015,2,14
569f8a442d00596a2db936cf,5481,4,-4,8,4,2015,2,14
569f8a4e2d00596a2db936dc,5481,4,-4,8,4,2015,2,14
569f8a942d00596a2db93736,631,1,-2,9,4,2015,3,14
569f8aa92d00596a2db93752,892,1,-3,9,4,2015,3,14
569f8aad2d00596a2db93757,489,1,-1,9,4,2015,3,14
569f8c232d00596a2db93905,1537,1,-4,12,4,2015,6,15
569f8c242d00596a2db93906,1537,1,-4,12,4,2015,6,15
569f8e022d00596a2db93b6a,4204,3,-3,16,4,2015,3,15
569f8e452d00596a2db93bc4,3986,3,-4,17,4,2015,4,15
569f8e4f2d00596a2db93bd2,655,2,-1,17,4,2015,4,15
569f91222d00596a2db93f8f,1361,4,-3,23,4,2015,3,16
569f913d2d00596a2db93fb0,7648,3,-4,24,4,2015,4,16
569f94ba2d00596a2db9445b,2671,2,-3,2,5,2015,5,17
569f95152d00596a2db944e2,2671,2,-3,3,5,2015,6,18
569f95252d00596a2db944fa,565,1,-1,4,5,2015,0,18
569f95622d00596a2db94552,320,1,-3,4,5,2015,0,18
569f98252d00596a2db9491a,1628,1,-4,11,5,2015,0,19
569f998d2d00596a2db94aff,921,1,-2,15,5,2015,4,19
569f99d32d00596a2db94b63,4002,3,-3,16,5,2015,5,19
569f99e62d00596a2db94b7f,1408,1,-3,16,5,2015,5,19
569f9a152d00596a2db94bc3,1550,1,-4,16,5,2015,5,19
569f9a672d00596a2db94c36,792,4,-2,18,5,2015,0,20
569f9ae52d00596a2db94cf4,1597,1,-2,19,5,2015,1,20
569f9b2f2d00596a2db94d63,386,1,-1,20,5,2015,2,20
569f9c3c2d00596a2db94ed6,880,2,-3,22,5,2015,4,20
569f9d7e2d00596a2db9509a,1372,1,-3,26,5,2015,1,21
569f9e472d00596a2db951a0,2633,4,-3,28,5,2015,3,21
569f9e6b2d00596a2db951d1,2633,4,-3,28,5,2015,3,21
569f9ffd2d00596a2db95404,2718,3,-3,1,6,2015,0,22
569fa0af2d00596a2db954f5,4086,2,-3,3,6,2015,2,22
569fa4462d00596a2db959c2,1349,2,-4,12,6,2015,4,23
569fa7312d00596a2db95da2,2347,2,-3,19,6,2015,4,24
569fa7a52d00596a2db95e2d,1929,3,-3,20,6,2015,5,24
569faa0f2d00596a2db96102,650,3,-1,26,6,2015,4,25
569fab912d00596a2db962e4,704,1,-1,30,6,2015,1,26
569facfa2d00596a2db964b0,4756,2,-3,5,11,2015,3,44
569fad022d00596a2db964bb,4756,2,-3,5,11,2015,3,44
569fad082d00596a2db964c5,4756,2,-3,5,11,2015,3,44
569fad792d00596a2db96569,3954,2,-3,7,11,2015,5,44
569faeab2d00596a2db966c1,659,1,-2,11,11,2015,2,45
569faee12d00596a2db96710,2956,1,-3,12,11,2015,3,45
569fb6032d00596a2db96df0,1817,4,-2,4,12,2015,4,48
569fb6d72d00596a2db96ebe,3807,2,-3,7,12,2015,0,49
569fb6dd2d00596a2db96ec7,3017,2,-3,8,12,2015,1,49
569fb7442d00596a2db96f58,9814,3,-4,9,12,2015,2,49
569fb74d2d00596a2db96f66,9814,3,-4,9,12,2015,2,49
569fb7512d00596a2db96f6c,9814,3,-4,9,12,2015,2,49
569fb75b2d00596a2db96f7b,9814,3,-4,9,12,2015,2,49
569fb8612d00596a2db970d2,3398,4,-3,14,12,2015,0,50
56a3b22c2d00597140203501,952,1,-3,5,1,2015,0,1
56a3b2942d005971402035a6,3700,4,-3,5,1,2015,0,1
56a3b3262d005971402036bc,3683,4,-3,6,1,2015,1,1
56a3b92f2d00597140203a78,394,1,-2,9,1,2015,4,1
56a3d67c2d005971402041ac,324,1,-3,19,1,2015,0,3
56a3d7222d005971402042dd,574,1,-3,20,1,2015,1,3
56a3d7a52d005971402043d4,432,1,-1,21,1,2015,2,3
56a3d81f2d005971402044b2,3792,3,-3,22,1,2015,3,3
56a3d8a92d005971402045c4,4823,4,-3,23,1,2015,4,3
56a3d9902d005971402047b7,5364,2,-3,25,1,2015,6,4
56a3da062d005971402048b3,2825,3,-3,26,1,2015,0,4
56a3daca2d00597140204a14,5615,4,-3,27,1,2015,1,4
56a3db192d00597140204aa1,1557,1,-4,27,1,2015,1,4
56a3e07b2d00597140204c30,2209,3,-3,29,1,2015,3,4
56a3e0882d00597140204c49,6217,3,-4,29,1,2015,3,4
56a3e08b2d00597140204c4c,670,1,-3,29,1,2015,3,4
56a3e0972d00597140204c57,1334,1,-3,29,1,2015,3,4
56a3e0cd2d00597140204caf,256,3,-2,29,1,2015,3,4
56a3e0d52d00597140204cbb,804,1,-3,29,1,2015,3,4
56a3e1322d00597140204d63,2946,3,-2,30,1,2015,4,4
56a3e1612d00597140204db3,772,3,-3,30,1,2015,4,4
56a3e19d2d00597140204e21,905,1,-2,30,1,2015,4,4
56a3e66f2d00597140204f95,1533,1,-2,1,2,2015,6,5
56a3e7702d0059714020517f,834,1,-2,3,2,2015,1,5
56a3e7732d00597140205187,1304,3,-2,3,2,2015,1,5
56a3e7c72d0059714020521d,4982,4,-3,3,2,2015,1,5
56a3f08f2d005971402052b8,785,1,-3,4,2,2015,2,5
56a3f0b02d005971402052e5,8501,3,-4,4,2,2015,2,5
56a3f0ed2d00597140205354,1355,1,-3,4,2,2015,2,5
56a3f1cd2d005971402054ea,1246,3,-2,5,2,2015,3,5
56a3f1f22d0059714020552f,949,2,-3,6,2,2015,4,5
56a3f2092d00597140205553,4682,3,-3,6,2,2015,4,5
56a3f2782d005971402055fe,1355,4,-3,6,2,2015,4,5
56a3f37d2d00597140205819,1028,1,-2,9,2,2015,0,6
56a3f8552d0059714020595d,2086,2,-2,10,2,2015,1,6
56a3fd5d2d00597140205a84,4986,3,-3,11,2,2015,2,6
56a3fdbe2d00597140205b27,767,1,-2,11,2,2015,2,6
56a3fdd92d00597140205b53,979,1,-2,11,2,2015,2,6
56a3fe052d00597140205ba9,857,3,-2,12,2,2015,3,6
56a3fe1f2d00597140205bd6,8085,3,-3,12,2,2015,3,6
56a407692d00597140205d3a,4547,4,-3,13,2,2015,4,6
56a407952d00597140205d87,6334,3,-3,13,2,2015,4,6
56a40d722d00597140206078,404,2,-1,16,2,2015,0,7
56a411f02d00597140206117,4282,3,-3,17,2,2015,1,7
56a420742d005971402064aa,4397,3,-3,20,2,2015,4,7
56a421782d005971402066ee,1282,1,-4,22,2,2015,6,8
56a426e02d00597140206950,3770,3,-4,24,2,2015,1,8
56a43eb12d00597140206e76,931,1,-2,1,3,2015,6,9
56a43f862d00597140207032,782,2,-3,3,3,2015,1,9
56a43f992d00597140207052,1562,3,-3,3,3,2015,1,9
56a43fa22d00597140207061,1363,1,-3,3,3,2015,1,9
56a43fa72d00597140207068,4774,4,-3,3,3,2015,1,9
56a43fa82d0059714020706a,1562,3,-3,3,3,2015,1,9
56a440952d00597140207253,995,1,-2,4,3,2015,2,9
56a4419c2d0059714020747d,3813,3,-5,6,3,2015,4,9
56a4429e2d005971402076e0,387,1,-2,9,3,2015,0,10
56a442e52d0059714020776e,5111,3,-3,9,3,2015,0,10
56a447db2d0059714020791e,662,1,-2,11,3,2015,2,10
56a448e82d00597140207b18,759,1,-3,12,3,2015,3,10
56a448f32d00597140207b37,1229,1,-2,12,3,2015,3,10
56a448f32d00597140207b38,839,1,-2,12,3,2015,3,10
56a44fc12d00597140207fc5,726,1,-1,17,3,2015,1,11
56a4507e2d00597140208159,596,1,-2,18,3,2015,2,11
56a4512a2d0059714020828d,721,1,-2,19,3,2015,3,11
56a452892d005971402085bd,1124,1,-2,22,3,2015,6,12
56a4530b2d005971402086d0,654,1,-2,23,3,2015,0,12
56a457632d00597140208737,786,2,-2,24,3,2015,1,12
56a45c652d005971402088da,831,1,-2,25,3,2015,2,12
56a45cda2d005971402089be,1359,2,-3,26,3,2015,3,12
56a461a42d00597140208b12,4818,3,-4,27,3,2015,4,12
56a470c02d0059714020910f,5227,3,-3,2,4,2015,3,13
56a4710d2d0059714020919c,2293,3,-3,2,4,2015,3,13
56a476902d0059714020944d,498,1,-1,5,4,2015,6,14
56a47b372d0059714020955e,1234,1,-3,6,4,2015,0,14
56a47b692d005971402095cd,1129,4,-1,7,4,2015,1,14
56a47b7d2d005971402095eb,4119,3,-3,7,4,2015,1,14
56a47b852d005971402095f5,1422,1,-3,7,4,2015,1,14
56a47bdb2d005971402096b5,905,2,-3,8,4,2015,2,14
56a47be42d005971402096c9,2737,3,-3,8,4,2015,2,14
56a47bed2d005971402096e0,1574,3,-3,8,4,2015,2,14
56a47bf12d005971402096ec,885,3,-1,8,4,2015,2,14
56a47c192d00597140209734,168,1,-2,8,4,2015,2,14
56a47c2d2d0059714020974f,1069,2,-1,8,4,2015,2,14
56a47c332d0059714020975d,9164,3,-3,8,4,2015,2,14
56a47c882d005971402097fc,2233,2,-3,9,4,2015,3,14
56a47c892d005971402097fe,2312,3,-2,9,4,2015,3,14
56a47c902d00597140209806,3837,2,-3,9,4,2015,3,14
56a47c992d0059714020981a,813,4,-2,9,4,2015,3,14
56a47ced2d005971402098b5,527,1,-2,9,4,2015,3,14
56a47d0c2d00597140209903,3131,3,-3,10,4,2015,4,14
56a47d372d0059714020995d,5116,4,-3,10,4,2015,4,14
56a47ddf2d00597140209af0,1562,1,-4,12,4,2015,6,15
56a47e512d00597140209bee,5755,3,-2,13,4,2015,0,15
56a47e682d00597140209c20,694,1,-1,13,4,2015,0,15
56a47f1f2d00597140209d8c,9636,3,-3,14,4,2015,1,15
56a4839d2d00597140209e4a,3740,4,-3,15,4,2015,2,15
56a48cbb2d00597140209ff6,3577,3,-3,16,4,2015,3,15
56a49bba2d0059714020a544,5055,4,-3,21,4,2015,1,16
56a49ccc2d0059714020a748,5384,4,-3,23,4,2015,3,16
56a49d192d0059714020a7ed,824,1,-1,23,4,2015,3,16
56a49e942d0059714020ab36,1437,2,-3,26,4,2015,6,17
56a4a2cb2d0059714020ab71,868,2,-4,27,4,2015,0,17
56a4a2f22d0059714020abc7,1724,3,-2,27,4,2015,0,17
56a4a3972d0059714020acf8,8191,3,-3,28,4,2015,1,17
56a4a48a2d0059714020aec0,2174,3,-2,30,4,2015,3,17
56a4a4952d0059714020aed8,7139,4,-3,30,4,2015,3,17
56a4a49f2d0059714020aee9,2275,3,-3,30,4,2015,3,17
56a4a4ae2d0059714020af14,1168,1,-2,30,4,2015,3,17
56a4a5482d0059714020b03d,6379,4,-3,1,5,2015,4,17
56a4a55a2d0059714020b05f,1244,3,-2,1,5,2015,4,17
56a4a5cb2d0059714020b11e,888,2,-3,2,5,2015,5,17
56a4a5fe2d0059714020b183,2040,3,-3,2,5,2015,5,17
56a4a6142d0059714020b1c7,3319,3,-5,2,5,2015,5,17
56a4a6a12d0059714020b2e6,8225,4,-3,4,5,2015,0,18
56a4a8142d0059714020b5da,1949,3,-2,6,5,2015,2,18
56a4a8822d0059714020b6b4,8453,4,-4,7,5,2015,3,18
56a4a8d02d0059714020b753,778,3,-2,8,5,2015,4,18
56a4a8d02d0059714020b754,778,3,-2,8,5,2015,4,18
56a4a8f92d0059714020b7bc,5933,4,-3,8,5,2015,4,18
56a4ab092d0059714020bc2e,1564,2,-3,12,5,2015,1,19
56a4abd52d0059714020bda9,5972,3,-3,14,5,2015,3,19
56a4ac222d0059714020be64,906,2,-2,14,5,2015,3,19
56a4ac532d0059714020beca,930,1,-3,15,5,2015,4,19
56a4ac702d0059714020bf08,933,1,-2,15,5,2015,4,19
56a4ac852d0059714020bf39,3153,4,-3,15,5,2015,4,19
56a4acf32d0059714020c02a,1330,1,-3,16,5,2015,5,19
56a4ad232d0059714020c08f,1118,1,-4,16,5,2015,5,19
56a4ad382d0059714020c0c0,2113,3,-3,17,5,2015,6,20
56a4adad2d0059714020c1a0,1361,2,-1,18,5,2015,0,20
56a4ae152d0059714020c251,748,1,-2,18,5,2015,0,20
56a4ae1b2d0059714020c260,750,1,-2,18,5,2015,0,20
56a4ae462d0059714020c2b8,5752,3,-3,19,5,2015,1,20
56a4ae522d0059714020c2d3,666,1,-3,19,5,2015,1,20
56a4ae562d0059714020c2dc,1389,1,-2,19,5,2015,1,20
56a4ae5b2d0059714020c2e5,1831,4,-3,19,5,2015,1,20
56a4af582d0059714020c4b0,988,3,-2,20,5,2015,2,20
56a4afcb2d0059714020c579,5238,4,-3,21,5,2015,3,20
56a4b1702d0059714020c900,5002,4,-3,25,5,2015,0,21
56a4b1bc2d0059714020c98c,1040,1,-1,25,5,2015,0,21
56a4b1bd2d0059714020c98f,432,1,-3,25,5,2015,0,21
56a4b2792d0059714020cad8,2378,1,-3,26,5,2015,1,21
56a4b2832d0059714020caed,1355,1,-2,27,5,2015,2,21
56a4b5242d0059714020d07d,3286,4,-3,1,6,2015,0,22
56a4b5372d0059714020d0a4,1236,1,-2,1,6,2015,0,22
56a4b5ac2d0059714020d179,733,3,-3,1,6,2015,0,22
56a4b5bf2d0059714020d1a0,553,1,-2,2,6,2015,1,22
56a4b6272d0059714020d276,823,1,-3,2,6,2015,1,22
56a4b65b2d0059714020d2e2,5012,4,-3,3,6,2015,2,22
56a4b6602d0059714020d2ed,1105,3,-2,3,6,2015,2,22
56a4b6732d0059714020d317,1343,4,-2,3,6,2015,2,22
56a4b6e92d0059714020d40e,5154,4,-3,4,6,2015,3,22
56a4b7742d0059714020d534,3239,3,-3,5,6,2015,4,22
56a4ba3e2d0059714020dafb,8235,3,-4,10,6,2015,2,23
56a4ba9e2d0059714020dbb9,1325,2,-2,11,6,2015,3,23
56a4bafc2d0059714020dc63,1536,2,-2,11,6,2015,3,23
56a4bafd2d0059714020dc64,606,1,-3,11,6,2015,3,23
56a4bb322d0059714020dcdf,5187,4,-3,12,6,2015,4,23
56a4bc002d0059714020deaa,915,4,-2,14,6,2015,6,24
56a4bcd02d0059714020e03a,777,1,-1,15,6,2015,0,24
