id,length,positivity,negativity,pubdate_day,pubdate_month,pubdate_year,pubdate_dayofweek,pubdate_weeknr
56a4bd472d0059714020e122,1819,1,-3,16,6,2015,1,24
56a4bd472d0059714020e123,1819,1,-3,16,6,2015,1,24
56a4be4e2d0059714020e2f7,1298,1,-2,18,6,2015,3,24
56a4bf0a2d0059714020e454,2562,3,-3,19,6,2015,4,24
56a4bf222d0059714020e479,1569,4,-4,19,6,2015,4,24
56a4c0992d0059714020e762,682,1,-2,22,6,2015,0,25
56a4c16b2d0059714020e8ef,2843,4,-3,24,6,2015,2,25
56a4c1a12d0059714020e961,926,1,-2,24,6,2015,2,25
56a4c1cc2d0059714020e9bb,812,1,-2,25,6,2015,3,25
56a4c27b2d0059714020eb0b,4968,3,-3,26,6,2015,4,25
56a4c5072d0059714020f08b,899,3,-2,1,7,2015,2,26
56a4c55c2d0059714020f13e,1543,2,-3,2,7,2015,3,26
56a4cba82d0059714020f573,9959,4,-4,6,7,2015,0,27
56a4cc7a2d0059714020f726,5734,3,-3,7,7,2015,1,27
56a4ccad2d0059714020f7a3,906,1,-3,8,7,2015,2,27
56a4ccf02d0059714020f81c,8684,3,-3,8,7,2015,2,27
56a4ccf22d0059714020f81e,902,1,-1,8,7,2015,2,27
56a4cd552d0059714020f901,4892,3,-3,9,7,2015,3,27
56a4cd5d2d0059714020f911,2190,1,-3,9,7,2015,3,27
56a4ce2e2d0059714020fad0,2184,3,-3,10,7,2015,4,27
56a4cf2c2d0059714020fd21,4577,4,-3,13,7,2015,0,28
56a4cfc32d0059714020fe5e,867,2,-3,14,7,2015,1,28
56a4cfd92d0059714020fe8d,1479,3,-3,14,7,2015,1,28
56a4cff22d0059714020febb,4277,3,-3,14,7,2015,1,28
56a4d02e2d0059714020ff25,2628,2,-2,14,7,2015,1,28
56a4d0b62d0059714021003a,570,1,-1,15,7,2015,2,28
56a4d1212d00597140210106,4165,3,-3,16,7,2015,3,28
56a4d1612d00597140210170,853,1,-3,16,7,2015,3,28
56a4d16c2d00597140210183,579,1,-3,17,7,2015,4,28
56a4d3982d00597140210658,674,1,-2,21,7,2015,1,29
56a4d3ca2d005971402106cd,8396,3,-3,22,7,2015,2,29
56a4d42f2d005971402107a1,1098,1,-3,22,7,2015,2,29
56a4d4682d00597140210824,3425,3,-3,23,7,2015,3,29
56a4d5552d005971402109f6,1057,1,-2,24,7,2015,4,29
56a4d5cd2d00597140210afc,4392,3,-3,26,7,2015,6,30
56a4d6892d00597140210c60,519,4,-2,27,7,2015,0,30
56a4d7f32d00597140210f36,3079,3,-3,30,7,2015,3,30
56a4d8012d00597140210f4a,637,3,-2,30,7,2015,3,30
56a4d80a2d00597140210f57,2339,3,-3,30,7,2015,3,30
56a4d80c2d00597140210f5d,5247,3,-3,30,7,2015,3,30
56a4d8192d00597140210f7a,1618,3,-2,30,7,2015,3,30
56a4d8492d00597140210fd6,275,1,-1,30,7,2015,3,30
56a4d87b2d0059714021103a,678,1,-3,30,7,2015,3,30
56a4d8932d00597140211064,879,1,-3,31,7,2015,4,30
56a4d89e2d0059714021107e,672,3,-1,31,7,2015,4,30
56a4d8a22d00597140211085,3999,4,-4,31,7,2015,4,30
56a4da162d005971402113c5,3520,3,-3,3,8,2015,0,31
56a4daa52d005971402114e7,4889,4,-4,4,8,2015,1,31
56a4db882d005971402116ba,4515,3,-3,6,8,2015,3,31
56a4dc232d005971402117e4,3995,4,-3,7,8,2015,4,31
56a4dd172d00597140211a0a,1456,2,-2,9,8,2015,6,32
56a4dd572d00597140211a96,4228,4,-3,10,8,2015,0,32
56a4dd612d00597140211aa3,4228,4,-3,10,8,2015,0,32
56a4de722d00597140211ccb,452,2,-1,12,8,2015,2,32
56a4df052d00597140211e04,1258,1,-4,13,8,2015,3,32
56a4df112d00597140211e26,2119,2,-3,13,8,2015,3,32
56a4df222d00597140211e41,5943,3,-3,13,8,2015,3,32
56a4df8e2d00597140211f1e,4870,4,-4,14,8,2015,4,32
56a4dfc42d00597140211f93,4396,3,-3,14,8,2015,4,32
56a4e0172d00597140212048,1913,3,-3,15,8,2015,5,32
56a4e1272d005971402122a8,443,1,-1,17,8,2015,0,33
56a4e1e42d00597140212425,8012,3,-3,19,8,2015,2,33
56a4e30f2d005971402126ad,5407,3,-4,21,8,2015,4,33
56a4e3592d00597140212731,1140,4,-3,21,8,2015,4,33
56a4e3be2d00597140212817,1765,1,-3,22,8,2015,5,33
56a4e4a82d00597140212a02,4766,3,-4,24,8,2015,0,34
56a4e4b32d00597140212a1a,527,2,-3,24,8,2015,0,34
56a4e5192d00597140212ac9,3619,3,-3,25,8,2015,1,34
56a4e58d2d00597140212bc5,6125,3,-3,26,8,2015,2,34
56a4e63b2d00597140212d27,10451,3,-3,27,8,2015,3,34
56a4e69f2d00597140212dfd,5279,3,-3,28,8,2015,4,34
56a4e73c2d00597140212f56,1531,2,-5,29,8,2015,5,34
56a4e89c2d005971402131f4,4479,4,-3,1,9,2015,1,35
56aa131f2d005903ea43f186,2059,2,-3,6,2,2015,4,5
56aa13272d005903ea43f1f1,1814,1,-2,9,2,2015,0,6
56aa132b2d005903ea43f22d,3416,3,-4,10,2,2015,1,6
56aa13302d005903ea43f283,1792,3,-3,12,2,2015,3,6
56aa133e2d005903ea43f34a,3574,3,-3,17,2,2015,1,7
56aa135d2d005903ea43f4c5,2321,2,-3,26,2,2015,3,8
56aa138a2d005903ea43f793,4240,2,-3,14,3,2015,5,10
56aa13a82d005903ea43f8fb,5196,3,-3,23,3,2015,0,12
56aa13ac2d005903ea43f932,2720,2,-3,24,3,2015,1,12
56aa13ae2d005903ea43f956,3190,3,-3,25,3,2015,2,12
56aa145b2d005904cce6cd03,3546,4,-3,2,4,2015,3,13
56aa14652d005904cce6cdbc,3279,3,-4,7,4,2015,1,14
56aa14672d005904cce6cdd6,1693,2,-2,8,4,2015,2,14
56aa14682d005904cce6cdf0,2276,1,-3,8,4,2015,2,14
56aa146b2d005904cce6ce34,2905,2,-4,10,4,2015,4,14
56aa146f2d005904cce6ce6f,1406,2,-3,11,4,2015,5,14
56aa146f2d005904cce6ce73,4120,2,-3,11,4,2015,5,14
56aa146f2d005904cce6ce7a,1699,2,-3,11,4,2015,5,14
56aa14772d005904cce6cf0d,1849,2,-2,15,4,2015,2,15
56aa14982d005904cce6d13b,1562,2,-3,27,4,2015,0,17
56aa149f2d005904cce6d1ab,2110,3,-3,30,4,2015,3,17
56aa14a02d005904cce6d1b0,546,3,-3,30,4,2015,3,17
56aa14a12d005904cce6d1c6,2925,2,-3,30,4,2015,3,17
56aa14a62d005904cce6d212,834,2,-3,2,5,2015,5,17
56aa14a72d005904cce6d22e,1864,3,-2,2,5,2015,5,17
56aa14b82d005904cce6d368,3417,3,-3,11,5,2015,0,19
56aa14bd2d005904cce6d3ac,967,1,-3,12,5,2015,1,19
56aa14c92d005904cce6d479,332,1,-1,18,5,2015,0,20
56aa14cb2d005904cce6d49e,3535,3,-4,19,5,2015,1,20
56aa14cb2d005904cce6d4a2,6842,2,-3,19,5,2015,1,20
56aa14ce2d005904cce6d4d7,2574,3,-3,20,5,2015,2,20
56aa14d82d005904cce6d594,9025,3,-3,24,5,2015,6,21
56aa15302d005905ac38c83b,2352,3,-3,1,6,2015,0,22
56aa15352d005905ac38c887,1102,2,-2,3,6,2015,2,22
56aa155f2d005905ac38cb36,1453,2,-2,18,6,2015,3,24
56aa156e2d005905ac38cc16,2994,2,-3,24,6,2015,2,25
56aa15902d005905ac38ce65,3478,2,-4,7,7,2015,1,27
56aa159d2d005905ac38cf3c,1643,3,-2,13,7,2015,0,28
56aa159f2d005905ac38cf6a,2984,2,-3,14,7,2015,1,28
56aa15b62d005905ac38d104,2067,3,-4,26,7,2015,6,30
56aa15bd2d005905ac38d181,1559,3,-2,30,7,2015,3,30
56aa15d62d005906a21645c8,3495,3,-4,1,8,2015,5,30
56aa15f62d005906a2164807,1292,3,-2,18,8,2015,1,33
56aa15f72d005906a2164818,3456,3,-3,18,8,2015,1,33
56aa16092d005906a216491e,3695,3,-4,25,8,2015,1,34
56aa160c2d005906a216494e,2513,3,-3,26,8,2015,2,34
56aa16662d005907900f2690,746,2,-2,2,9,2015,2,35
56aa169e2d005907900f2a21,1636,1,-3,28,9,2015,0,39
56aa16a42d005907900f2a6d,3233,1,-3,29,9,2015,1,39
56aa172d2d00590895f96060,3520,1,-3,14,10,2015,2,41
56aa172e2d00590895f96071,3008,2,-3,14,10,2015,2,41
56aa17322d00590895f960d3,5977,4,-4,15,10,2015,3,41
56aa17352d00590895f96125,4678,3,-4,17,10,2015,5,41
56aa17362d00590895f96153,2087,4,-3,17,10,2015,5,41
56aa17382d00590895f96188,8081,3,-3,17,10,2015,5,41
56aa17482d00590895f9637a,1707,3,-3,29,10,2015,3,43
56aa17ce2d005909c7caed5d,3714,3,-3,4,11,2015,2,44
56aa17cf2d005909c7caed6b,3162,2,-3,4,11,2015,2,44
56aa18052d005909c7caf275,9206,3,-3,18,11,2015,2,46
56aa180f2d005909c7caf357,10273,4,-4,22,11,2015,6,47
56aa18152d005909c7caf400,2467,3,-3,24,11,2015,1,47
56aa18152d005909c7caf402,6795,3,-3,24,11,2015,1,47
56aa18192d005909c7caf465,4711,3,-3,26,11,2015,3,47
56aa189d2d00590ac8cfffc8,5853,3,-3,29,11,2015,6,48
56aa189d2d00590ac8cfffc9,6415,2,-4,29,11,2015,6,48
56aa18a62d00590ac8d00050,2042,1,-2,2,12,2015,2,48
56aa18ad2d00590ac8d0009a,4731,3,-3,2,12,2015,2,48
56aa18bc2d00590ac8d001c4,1137,2,-1,7,12,2015,0,49
56aa18bd2d00590ac8d001de,2376,2,-2,7,12,2015,0,49
56aa18c52d00590ac8d002da,4348,3,-3,9,12,2015,2,49
56aa18cb2d00590ac8d00384,5068,2,-4,11,12,2015,4,49
56aa18ce2d00590ac8d003cf,4731,4,-3,13,12,2015,6,50
56aa18cf2d00590ac8d003f2,1189,1,-3,14,12,2015,0,50
56aa18d72d00590ac8d004eb,3299,2,-3,17,12,2015,3,50
56aa18dc2d00590ac8d00512,2942,2,-3,16,12,2015,2,50
56aa18df2d00590ac8d00552,1745,1,-3,18,12,2015,4,50
56aa18e12d00590ac8d00580,2017,2,-3,18,12,2015,4,50
56aa18e22d00590ac8d005a3,4842,3,-4,18,12,2015,4,50
56aa18e82d00590ac8d0064a,2389,3,-3,22,12,2015,1,51
56aa18f82d00590ac8d007c2,12935,4,-4,18,12,2015,4,50
56aa18f82d00590ac8d007c6,5563,3,-4,28,12,2015,0,52
56aa18fc2d00590ac8d00839,4751,3,-3,29,12,2015,1,52
56aa18fe2d00590ac8d00865,5313,3,-3,30,12,2015,2,52
56aa18ff2d00590ac8d00878,4214,3,-3,30,12,2015,2,52
56aa1fba2d00590cb661778b,1648,3,-3,5,1,2015,0,1
56aa1fbd2d00590cb66177b1,3335,3,-3,6,1,2015,1,1
56aa1fbf2d00590cb66177c7,1727,1,-4,7,1,2015,2,1
56aa1fc82d00590cb6617833,2955,2,-3,9,1,2015,4,1
56aa1fe02d00590cb66179b9,3037,2,-3,22,1,2015,3,3
56aa1ff22d00590cb6617aed,2069,3,-3,29,1,2015,3,4
56aa1ff32d00590cb6617af3,1550,3,-3,29,1,2015,3,4
56aa1ff92d00590cb6617b63,2107,3,-4,31,1,2015,5,4
56af5fb02d00592e15205b7b,5647,3,-3,17,12,2015,3,50
56af5fb32d00592e15205bf9,1324,2,-3,18,12,2015,4,50
56af5fb52d00592e15205c29,2857,1,-3,19,12,2015,5,50
56af5fbb2d00592e15205d10,3401,3,-3,22,12,2015,1,51
57235ecd2d00595f72a054a4,4487,3,-3,30,10,2015,4,43
57235f062d00595f72a054f7,4487,3,-3,30,10,2015,4,43
57235f582d00595f72a0558b,353,1,-3,30,10,2015,4,43
572360542d00597ba0eef80f,4479,4,-3,1,9,2015,1,35
572360bd2d00597ba0eef8fd,978,3,-3,2,9,2015,2,35
572360bf2d00597ba0eef904,7451,4,-3,2,9,2015,2,35
5723613f2d00597ba0eefa03,654,2,-2,3,9,2015,3,35
5723614e2d00597ba0eefa1f,4448,4,-3,3,9,2015,3,35
572361d92d00597ba0eefb49,1345,1,-3,4,9,2015,4,35
572361dc2d00597ba0eefb51,4936,4,-3,4,9,2015,4,35
572362232d00597ba0eefbc9,2801,2,-3,4,9,2015,4,35
572362452d00597ba0eefbfd,2105,2,-3,4,9,2015,4,35
572362462d00597ba0eefbff,2411,2,-3,4,9,2015,4,35
572363d32d00597ba0eefee5,1249,1,-2,7,9,2015,0,36
572364852d00597ba0eeff0c,1070,1,-3,7,9,2015,0,36
572365ea2d00597ba0ef0199,7266,4,-3,10,9,2015,3,36
572366862d00597ba0ef02d8,329,1,-2,11,9,2015,4,36
572366892d00597ba0ef02de,4486,4,-4,11,9,2015,4,36
5723673f2d00597ba0ef046b,889,1,-1,12,9,2015,5,36
572367bd2d00597ba0ef05ae,864,2,-3,14,9,2015,0,37
572367ca2d00597ba0ef05c8,3104,2,-3,14,9,2015,0,37
572369262d00597ba0ef0847,3738,4,-3,16,9,2015,2,37
572369b22d00597ba0ef0925,2819,3,-2,17,9,2015,3,37
572369b92d00597ba0ef0937,1132,2,-2,17,9,2015,3,37
57236b252d00597ba0ef0ba6,1078,2,-2,19,9,2015,5,37
57236b352d00597ba0ef0bca,3583,2,-3,19,9,2015,5,37
57236b362d00597ba0ef0bcb,3583,2,-3,19,9,2015,5,37
57236c8d2d00597ba0ef0e6a,4088,4,-3,22,9,2015,1,38
57236ca42d00597ba0ef0e98,4677,3,-3,22,9,2015,1,38
57236ceb2d00597ba0ef0f0b,2187,2,-3,22,9,2015,1,38
57236d262d00597ba0ef0f85,1058,1,-3,23,9,2015,2,38
57236d712d00597ba0ef1019,3848,3,-4,23,9,2015,2,38
57236dc72d00597ba0ef10be,3975,3,-4,24,9,2015,3,38
57236e912d00597ba0ef121f,5255,3,-3,25,9,2015,4,38
57236fed2d00597ba0ef14b6,3195,3,-3,28,9,2015,0,39
57236ff32d00597ba0ef14bd,755,4,-2,28,9,2015,0,39
572370052d00597ba0ef14d3,1552,1,-2,28,9,2015,0,39
572370182d00597ba0ef14e3,888,4,-2,28,9,2015,0,39
5723705f2d00597ba0ef156c,5232,4,-4,28,9,2015,0,39
5723706b2d00597ba0ef1581,755,1,-3,28,9,2015,0,39
572370ac2d00597ba0ef15fc,920,1,-3,29,9,2015,1,39
5723d1302d00591028dd7811,5077,4,-3,1,10,2015,3,39
5723d3952d00591028dd7c12,8523,3,-3,5,10,2015,0,40
5723d39b2d00591028dd7c1e,850,2,-2,5,10,2015,0,40
5723d4342d00591028dd7d0c,932,1,-1,6,10,2015,1,40
5723d4872d00591028dd7d8b,7967,3,-4,6,10,2015,1,40
5723d4992d00591028dd7dae,867,3,-2,6,10,2015,1,40
5723da7f2d00591028dd7fb8,2345,3,-3,8,10,2015,3,40
5723daea2d00591028dd8088,5314,4,-3,9,10,2015,4,40
5723dbab2d00591028dd81cc,2375,3,-3,10,10,2015,5,40
5723dc0f2d00591028dd8286,689,1,-2,11,10,2015,6,41
5723dd702d00591028dd84ec,769,1,-3,13,10,2015,1,41
5723dd8d2d00591028dd851b,4793,3,-3,13,10,2015,1,41
5723ddef2d00591028dd85d5,2033,2,-3,14,10,2015,2,41
5723de582d00591028dd869e,1843,3,-3,14,10,2015,2,41
5723df322d00591028dd884d,9618,3,-4,16,10,2015,4,41
5723e0652d00591028dd8aeb,4186,3,-4,19,10,2015,0,42
5723e0e32d00591028dd8bb9,1038,2,-3,19,10,2015,0,42
5723e23f2d00591028dd8e66,793,2,-2,22,10,2015,3,42
5723e26f2d00591028dd8eb2,5922,3,-3,22,10,2015,3,42
5723e3302d00591028dd8fe4,1079,3,-3,23,10,2015,4,42
5723e33a2d00591028dd8ff8,3481,3,-4,23,10,2015,4,42
5723e3b72d00591028dd90fd,3821,4,-3,24,10,2015,5,42
5723e3cb2d00591028dd9128,1347,1,-3,29,10,2015,3,43
5723e4002d00591028dd918a,438,2,-3,29,10,2015,3,43
5723e4482d00591028dd920a,602,3,-3,30,10,2015,4,43
5723e4942d00591028dd92a8,5634,4,-4,30,10,2015,4,43
5723e5782d00591028dd9474,1926,3,-3,1,10,2015,3,39
572494a52d0059310aa54005,723,1,-3,2,11,2015,0,44
572494de2d0059310aa5407d,1299,3,-3,2,11,2015,0,44
572495502d0059310aa54128,1972,2,-2,3,11,2015,1,44
572495502d0059310aa54129,1972,2,-2,3,11,2015,1,44
572495522d0059310aa5412d,838,1,-2,3,11,2015,1,44
572495522d0059310aa5412e,838,1,-2,3,11,2015,1,44
572495772d0059310aa54173,10752,3,-3,3,11,2015,1,44
572495f82d0059310aa5425e,5307,4,-3,4,11,2015,2,44
572495f92d0059310aa54260,4367,3,-3,4,11,2015,2,44
572496b12d0059310aa5439e,181,1,-3,5,11,2015,3,44
572497772d0059310aa544da,2065,3,-3,6,11,2015,4,44
572497e52d0059310aa54568,1132,2,-3,6,11,2015,4,44
572497eb2d0059310aa54570,1132,2,-3,6,11,2015,4,44
5724998f2d0059310aa548ac,681,2,-2,10,11,2015,1,45
572499a22d0059310aa548d6,4305,4,-3,10,11,2015,1,45
57249a752d0059310aa54a46,7958,4,-3,11,11,2015,2,45
57249ab72d0059310aa54aa4,389,1,-1,11,11,2015,2,45
57249ae32d0059310aa54ae2,2265,1,-3,12,11,2015,3,45
57249e582d0059310aa54f5d,314,1,-1,16,11,2015,0,46
57249e602d0059310aa54f6b,4615,4,-4,16,11,2015,0,46
57249f402d0059310aa550f9,223,2,-1,17,11,2015,1,46
5724a0242d0059310aa5529d,3361,3,-3,19,11,2015,3,46
5724a02e2d0059310aa552b0,1219,2,-2,19,11,2015,3,46
5724a03a2d0059310aa552c3,2737,3,-3,19,11,2015,3,46
5724a0e82d0059310aa55418,9610,3,-3,20,11,2015,4,46
5724a1202d0059310aa55457,542,1,-2,20,11,2015,4,46
5724a1942d0059310aa554ed,1383,2,-3,21,11,2015,5,46
5724a20c2d0059310aa555e9,1319,1,-2,22,11,2015,6,47
5724a2572d0059310aa55692,3423,3,-3,23,11,2015,0,47
5724a3132d0059310aa557f9,4172,2,-4,24,11,2015,1,47
5724a3612d0059310aa5588e,685,1,-3,25,11,2015,2,47
5724a3832d0059310aa558be,9471,3,-5,25,11,2015,2,47
5724a3de2d0059310aa5597a,1123,1,-3,25,11,2015,2,47
5724a4be2d0059310aa55b4a,4923,4,-3,27,11,2015,4,47
5724a5072d0059310aa55bee,4259,3,-3,28,11,2015,5,47
5724a53c2d0059310aa55c55,1051,4,-2,28,11,2015,5,47
5724a5602d0059310aa55ca8,916,1,-3,28,11,2015,5,47
5724a5912d0059310aa55d03,820,1,-2,29,11,2015,6,48
5724fdeb2d00597c05462609,3865,3,-3,1,12,2015,1,48
5724fe382d00597c0546269c,1087,2,-2,1,12,2015,1,48
5724fea72d00597c05462748,4283,3,-3,2,12,2015,2,48
572503df2d00597c05462855,596,1,-2,3,12,2015,3,48
572503e62d00597c05462863,3310,3,-3,3,12,2015,3,48
572504c62d00597c05462a03,9742,3,-3,4,12,2015,4,48
572505722d00597c05462b7b,5652,3,-3,6,12,2015,6,49
572505e12d00597c05462c5f,4481,3,-3,7,12,2015,0,49
572505f52d00597c05462c87,1172,1,-2,7,12,2015,0,49
572505fb2d00597c05462c90,625,1,-1,7,12,2015,0,49
5725066a2d00597c05462d6f,2254,3,-3,8,12,2015,1,49
5725066b2d00597c05462d70,2254,3,-3,8,12,2015,1,49
5725069c2d00597c05462dc0,8494,4,-4,8,12,2015,1,49
572507272d00597c05462ec5,5350,4,-2,9,12,2015,2,49
572507b42d00597c05462fd4,752,1,-3,10,12,2015,3,49
572507c92d00597c05462ff6,3612,3,-3,10,12,2015,3,49
5725081e2d00597c05463075,5567,4,-3,10,12,2015,3,49
5725085e2d00597c05463103,8835,3,-4,11,12,2015,4,49
572509cf2d00597c054633b4,1285,1,-2,14,12,2015,0,50
572509ed2d00597c054633d7,4082,4,-4,14,12,2015,0,50
57250a132d00597c0546341b,1819,1,-2,14,12,2015,0,50
57250a4f2d00597c05463486,2837,3,-3,14,12,2015,0,50
57250a752d00597c054634c3,661,1,-2,15,12,2015,1,50
57250a872d00597c054634de,1958,1,-3,15,12,2015,1,50
57250a892d00597c054634e1,2618,3,-3,15,12,2015,1,50
57250a8d2d00597c054634eb,5154,4,-3,15,12,2015,1,50
57250ba12d00597c0546373a,5183,3,-3,17,12,2015,3,50
57250bdb2d00597c054637a8,2067,3,-3,17,12,2015,3,50
57250c232d00597c05463846,8667,3,-3,18,12,2015,4,50
57250c2b2d00597c05463855,1611,5,-3,18,12,2015,4,50
57250cca2d00597c05463968,713,1,-2,19,12,2015,5,50
57250cce2d00597c05463974,1352,3,-2,19,12,2015,5,50
57250cdd2d00597c0546398f,2807,3,-3,19,12,2015,5,50
57250dbb2d00597c05463b17,3118,3,-3,21,12,2015,0,51
57250e262d00597c05463bfb,2784,4,-3,22,12,2015,1,51
57250e3d2d00597c05463c24,8485,3,-4,22,12,2015,1,51
57250e4d2d00597c05463c41,1146,4,-3,22,12,2015,1,51
57250e772d00597c05463ca2,1825,3,-2,22,12,2015,1,51
57250ec42d00597c05463d53,9699,3,-4,23,12,2015,2,51
57250ec82d00597c05463d5d,9699,3,-4,23,12,2015,2,51
57250ecf2d00597c05463d6d,1184,3,-3,23,12,2015,2,51
57250f542d00597c05463e47,5037,4,-3,24,12,2015,3,51
57250fd82d00597c05463f39,2606,3,-3,25,12,2015,4,51
572510ae2d00597c054640cd,331,1,-3,28,12,2015,0,52
572510ae2d00597c054640cf,1282,2,-2,28,12,2015,0,52
572510af2d00597c054640d0,1282,2,-2,28,12,2015,0,52
572510cf2d00597c05464117,890,1,-3,28,12,2015,0,52
572511602d00597c05464232,2044,3,-3,29,12,2015,1,52
572511ab2d00597c054642c7,2718,3,-3,30,12,2015,2,52
572511ad2d00597c054642c9,809,1,-2,30,12,2015,2,52
572511ae2d00597c054642cd,4025,4,-3,30,12,2015,2,52
572511b32d00597c054642d8,941,1,-4,30,12,2015,2,52
572511cc2d00597c05464309,5697,3,-3,30,12,2015,2,52
572512fc2d00597c054644c4,4451,5,-3,1,12,2015,1,48
